occurrence_id,surface,location,rendered,parsed_value,decimals,percent,context,family_hint,quantity_id,source,source_value,source_scale,tolerance,unit,weighting,status,note
gallery-02058,gallery,table-51:r14c5,0.2304,0.2304,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + A | 0.2443 | -0.0008 | 0.2304–0.2624 | 0.0050; display_column=MC range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=14:mc_min,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.2303957633920339,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=4.24e-06 <= 5e-05
gallery-02059,gallery,table-51:r14c5,0.2624,0.2624,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + A | 0.2443 | -0.0008 | 0.2304–0.2624 | 0.0050; display_column=MC range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=14:mc_max,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.2623551111794486,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=4.49e-05 <= 5e-05
gallery-02060,gallery,table-51:r14c6,0.0050,0.005,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + A | 0.2443 | -0.0008 | 0.2304–0.2624 | 0.0050; display_column=MC sd,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=11:mc_sd_across_replications,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.005008941260527686,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=8.94e-06 <= 5e-05
gallery-02061,gallery,table-51:r15c3,0.2418,0.2418,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + B | 0.2418 | -0.0033 | 0.2263–0.2594 | 0.0050; display_column=I(S) Gini,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=15:I_S_gini,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.24182323948927315,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=2.32e-05 <= 5e-05
gallery-02062,gallery,table-51:r15c4,-0.0033,-0.0033,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + B | 0.2418 | -0.0033 | 0.2263–0.2594 | 0.0050; display_column=Change from actual,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=15:change_from_actual,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,-0.0032684798521897818,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=3.15e-05 <= 5e-05
gallery-02063,gallery,table-51:r15c5,0.2263,0.2263,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + B | 0.2418 | -0.0033 | 0.2263–0.2594 | 0.0050; display_column=MC range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=15:mc_min,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.2263113909033179,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=1.14e-05 <= 5e-05
gallery-02064,gallery,table-51:r15c5,0.2594,0.2594,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + B | 0.2418 | -0.0033 | 0.2263–0.2594 | 0.0050; display_column=MC range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=15:mc_max,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.25940860229277585,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=8.6e-06 <= 5e-05
gallery-02065,gallery,table-51:r15c6,0.0050,0.005,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + B | 0.2418 | -0.0033 | 0.2263–0.2594 | 0.0050; display_column=MC sd,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=11:mc_sd_across_replications,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.005008941260527686,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=8.94e-06 <= 5e-05
gallery-02066,gallery,table-51:r16c3,0.2405,0.2405,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | A + B | 0.2405 | -0.0046 | 0.2245–0.2582 | 0.0051; display_column=I(S) Gini,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=16:I_S_gini,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.2405226869816789,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=2.27e-05 <= 5e-05
gallery-02067,gallery,table-51:r16c4,-0.0046,-0.0046,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | A + B | 0.2405 | -0.0046 | 0.2245–0.2582 | 0.0051; display_column=Change from actual,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=16:change_from_actual,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,-0.0045690323597840365,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=3.1e-05 <= 5e-05
gallery-02068,gallery,table-51:r16c5,0.2245,0.2245,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | A + B | 0.2405 | -0.0046 | 0.2245–0.2582 | 0.0051; display_column=MC range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=16:mc_min,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.2245485441171379,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=4.85e-05 <= 5e-05
gallery-02069,gallery,table-51:r16c5,0.2582,0.2582,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | A + B | 0.2405 | -0.0046 | 0.2245–0.2582 | 0.0051; display_column=MC range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=16:mc_max,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.25821682752064357,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=1.68e-05 <= 5e-05
gallery-02070,gallery,table-51:r16c6,0.0051,0.0051,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | A + B | 0.2405 | -0.0046 | 0.2245–0.2582 | 0.0051; display_column=MC sd,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=13:mc_sd_across_replications,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.0050877345628960995,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=1.23e-05 <= 5e-05
gallery-02071,gallery,table-51:r17c3,0.2406,0.2406,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + A + B | 0.2406 | -0.0045 | 0.2248–0.2580 | 0.0050; display_column=I(S) Gini,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=17:I_S_gini,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.24064141058120764,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=4.14e-05 <= 5e-05
gallery-02072,gallery,table-51:r17c4,-0.0045,-0.0045,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + A + B | 0.2406 | -0.0045 | 0.2248–0.2580 | 0.0050; display_column=Change from actual,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=17:change_from_actual,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,-0.004450308760255289,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=4.97e-05 <= 5e-05
gallery-02073,gallery,table-51:r17c5,0.2248,0.2248,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + A + B | 0.2406 | -0.0045 | 0.2248–0.2580 | 0.0050; display_column=MC range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=14:mc_min_gini_point,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.22477782754912629,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=2.22e-05 <= 5e-05
gallery-02074,gallery,table-51:r17c5,0.2580,0.258,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + A + B | 0.2406 | -0.0045 | 0.2248–0.2580 | 0.0050; display_column=MC range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=14:mc_max_gini_point,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.25800903266097003,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=9.03e-06 <= 5e-05
gallery-02075,gallery,table-51:r17c6,0.0050,0.005,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Coalition | I(S) Gini | Change from actual | MC range (min–max) | MC sd | equivalised | P + A + B | 0.2406 | -0.0045 | 0.2248–0.2580 | 0.0050; display_column=MC sd,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=11:mc_sd_across_replications,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.005008941260527686,1.0,5e-05,equivalised,,PASS,parsed signed value; |display-source|=8.94e-06 <= 5e-05
gallery-02076,gallery,table-52:r2c4,0.0012,0.0012,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | P | systematic utility heterogeneity | 0.0012 | 18.0% | -1074.8%–13506.9% | 0.0011; display_column=Gini-point contribution,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=2:gini_point_contribution,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.0012373883280000265,1.0,5e-05,unequivalised,,PASS,parsed signed value; |display-source|=3.74e-05 <= 5e-05
gallery-02077,gallery,table-52:r2c5,18.0%,18.0,1,True,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | P | systematic utility heterogeneity | 0.0012 | 18.0% | -1074.8%–13506.9% | 0.0011; display_column=Share of ΔI,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=2:share_of_delta_I,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.17962348467952466,100.0,0.05,unequivalised,,PASS,parsed signed value; |display-source|=0.0377 <= 0.05
gallery-02078,gallery,table-52:r2c6,-1074.8%,-1074.8,1,True,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | P | systematic utility heterogeneity | 0.0012 | 18.0% | -1074.8%–13506.9% | 0.0011; display_column=MC share range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=2:mc_min_share_of_delta_I,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,-10.748291170171708,100.0,0.05,unequivalised,,PASS,parsed signed value; |display-source|=0.0291 <= 0.05
gallery-02079,gallery,table-52:r2c6,13506.9%,13506.9,1,True,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | P | systematic utility heterogeneity | 0.0012 | 18.0% | -1074.8%–13506.9% | 0.0011; display_column=MC share range (min–max),DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=2:mc_max_share_of_delta_I,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,135.06939961989568,100.0,0.05,unequivalised,,PASS,parsed signed value; |display-source|=0.04 <= 0.05
gallery-02080,gallery,table-52:r2c7,0.0011,0.0011,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | P | systematic utility heterogeneity | 0.0012 | 18.0% | -1074.8%–13506.9% | 0.0011; display_column=Second-seed Gini-point,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=2:second_seed_gini_point,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.0011485643113138821,1.0,5e-05,unequivalised,,PASS,parsed signed value; |display-source|=4.86e-05 <= 5e-05
gallery-02081,gallery,table-52:r3c4,0.0016,0.0016,4,False,"Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | A | local geographic/temporal access shifters (region, urban/rural, year) | 0.0016 | 23.4% | -3225.3%–18483.2% | 0.0017; display_column=Gini-point contribution",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=3:gini_point_contribution,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.0016147116922644355,1.0,5e-05,unequivalised,,PASS,parsed signed value; |display-source|=1.47e-05 <= 5e-05
gallery-02082,gallery,table-52:r3c5,23.4%,23.4,1,True,"Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | A | local geographic/temporal access shifters (region, urban/rural, year) | 0.0016 | 23.4% | -3225.3%–18483.2% | 0.0017; display_column=Share of ΔI",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv:row=2:I_S_gini,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_singles.csv,0.23368551207796068,100.0,0.05,unequivalised,,PASS,parsed signed value; |display-source|=0.0314 <= 0.05
gallery-02083,gallery,table-52:r3c6,-3225.3%,-3225.3,1,True,"Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | A | local geographic/temporal access shifters (region, urban/rural, year) | 0.0016 | 23.4% | -3225.3%–18483.2% | 0.0017; display_column=MC share range (min–max)",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=3:mc_min_share_of_delta_I,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,-32.25336587041107,100.0,0.05,unequivalised,,PASS,parsed signed value; |display-source|=0.0366 <= 0.05
gallery-02084,gallery,table-52:r3c6,18483.2%,18483.2,1,True,"Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | A | local geographic/temporal access shifters (region, urban/rural, year) | 0.0016 | 23.4% | -3225.3%–18483.2% | 0.0017; display_column=MC share range (min–max)",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=3:mc_max_share_of_delta_I,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,184.83222245122545,100.0,0.05,unequivalised,,PASS,parsed signed value; |display-source|=0.0222 <= 0.05
gallery-02085,gallery,table-52:r3c7,0.0017,0.0017,4,False,"Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | A | local geographic/temporal access shifters (region, urban/rural, year) | 0.0016 | 23.4% | -3225.3%–18483.2% | 0.0017; display_column=Second-seed Gini-point",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=3:second_seed_gini_point,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.0016554958527387196,1.0,5e-05,unequivalised,,PASS,parsed signed value; |display-source|=4.45e-05 <= 5e-05
gallery-02086,gallery,table-52:r4c4,0.0040,0.004,4,False,Singles — coalition Gini levels and the exact Shapley allocation | Scale | Factor | Label | Gini-point contribution | Share of ΔI | MC share range (min–max) | Second-seed Gini-point | unequivalised | B | earning opportunities | 0.0040 | 58.6% | -31890.2%–4400.2% | 0.0042; display_column=Gini-point contribution,DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=4:gini_point_contribution,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.004036689216887425,1.0,5e-05,unequivalised,,PASS,parsed signed value; |display-source|=3.67e-05 <= 5e-05
